transaction_id,utr_number,bank_id,amount,timestamp,sender_id,receiver_id,device_type,upi_app,location,hour,is_weekend,is_night,transaction_velocity,account_age_days,receiver_age_days,is_new_receiver,failed_attempts_24h,is_fraud
11591,UPI22451388,Bank C,1009.48,2026-02-16 05:56:00,16133,35980,mobile,Paytm,Hyderabad,5,0,1,0.43,618,134,1,0,0
11578,UPI15598554,Bank C,2355.02,2025-10-17 04:20:00,13376,40357,mobile,PhonePe,Mumbai,4,0,1,0.047,471,164,1,0,0
11044,UPI43096955,Bank C,446.52,2025-12-27 06:05:00,17315,27529,web,PhonePe,Bangalore,6,1,0,0.297,588,842,0,2,0
9718,UPI41666193,Bank C,5299.38,2026-03-28 15:57:00,24812,28613,mobile,Paytm,Bangalore,15,1,0,0.266,691,303,0,0,0
11794,UPI46049885,Bank C,1038.95,2026-03-26 12:45:00,22595,25856,mobile,Paytm,Chennai,12,0,0,0.323,525,241,1,0,0
9404,UPI41337772,Bank C,2367.83,2025-10-15 18:32:00,13625,38457,mobile,PhonePe,Chennai,18,0,0,0.193,1060,370,0,0,0
9647,UPI35539734,Bank C,3868.41,2026-02-18 18:16:00,22326,38577,mobile,PhonePe,Hyderabad,18,0,0,0.244,134,142,0,1,0
10550,UPI80723949,Bank C,1360.78,2026-03-10 06:17:00,22660,33966,mobile,Paytm,Mumbai,6,0,0,0.108,871,365,0,0,0
10659,UPI94834757,Bank C,1280.54,2025-10-28 08:37:00,22296,35046,mobile,GPay,Mumbai,8,0,0,0.007,262,236,0,0,0
9762,UPI93599649,Bank C,5415.43,2025-10-08 17:09:00,22112,26057,mobile,PhonePe,Pune,17,0,0,0.434,343,118,0,0,0
8032,UPI87969190,Bank C,6346.66,2025-10-04 22:36:00,10029,32418,mobile,Paytm,Chennai,22,1,1,0.0,521,119,0,0,0
10130,UPI22728237,Bank C,2650.3,2026-01-14 22:27:00,11975,35941,mobile,GPay,Pune,22,0,1,0.106,673,350,0,1,0
11812,UPI86452873,Bank C,3548.08,2025-12-13 01:15:00,16230,41396,mobile,Paytm,Delhi,1,1,1,0.316,385,310,1,1,1
8894,UPI29907618,Bank C,790.69,2026-03-23 17:17:00,12189,30161,mobile,GPay,Chennai,17,0,0,0.115,1134,413,0,0,0
9518,UPI89033068,Bank C,931.77,2026-01-16 14:24:00,22647,29881,web,PhonePe,Delhi,14,0,0,0.103,348,162,1,0,0
8938,UPI42676018,Bank C,938.09,2026-02-02 08:56:00,11989,29987,mobile,PhonePe,Bangalore,8,0,0,0.534,242,393,0,0,0
8698,UPI92429803,Bank C,4692.48,2026-02-17 18:47:00,17525,41325,mobile,GPay,Delhi,18,0,0,0.165,1148,447,1,1,0
9781,UPI28276671,Bank C,3757.06,2025-10-24 14:02:00,23892,28211,mobile,PhonePe,Delhi,14,0,0,0.026,158,349,0,1,0
7884,UPI57487321,Bank C,3364.61,2025-11-07 19:31:00,11380,31666,mobile,Paytm,Hyderabad,19,0,0,0.027,232,292,0,0,0
10787,UPI75220972,Bank C,1673.18,2025-10-02 01:23:00,15794,34820,web,GPay,Chennai,1,0,1,0.08,634,157,0,0,0
9902,UPI97513985,Bank C,363.64,2026-03-09 07:40:00,23426,28452,mobile,PhonePe,Chennai,7,0,0,0.019,592,477,0,0,0
8254,UPI24616213,Bank C,229.2,2026-02-15 22:23:00,24147,38594,mobile,GPay,Bangalore,22,1,1,0.011,392,271,0,1,0
8302,UPI99095569,Bank C,3902.87,2025-12-13 03:35:00,12979,36249,mobile,PhonePe,Chennai,3,1,1,0.0,148,37,0,0,0
10718,UPI36835636,Bank C,6122.37,2026-03-03 04:31:00,16854,32177,mobile,GPay,Bangalore,4,0,1,0.025,580,326,0,0,1
10332,UPI84380854,Bank C,7558.43,2026-01-19 05:24:00,12645,29895,mobile,GPay,Delhi,5,0,1,0.099,254,26,1,1,0
8721,UPI26235141,Bank C,4478.31,2026-01-19 17:18:00,12790,26382,mobile,GPay,Delhi,17,0,0,0.186,1144,41,0,1,0
10939,UPI72755677,Bank C,1918.31,2025-11-13 07:30:00,19066,35046,mobile,GPay,Hyderabad,7,0,0,0.256,499,433,0,1,1
10445,UPI22823076,Bank C,5604.93,2026-03-16 01:32:00,18676,40683,mobile,PhonePe,Mumbai,1,0,1,0.009,213,420,0,0,0
9446,UPI78859791,Bank C,1319.9,2025-10-05 23:56:00,18220,32814,mobile,PhonePe,Mumbai,23,1,1,0.0,327,393,1,0,0
9599,UPI75189367,Bank C,4126.56,2025-10-11 23:10:00,18034,37699,web,Paytm,Hyderabad,23,1,1,0.192,236,173,0,0,0
10568,UPI10737749,Bank C,653.61,2025-10-08 08:38:00,23096,32534,mobile,Paytm,Chennai,8,0,0,0.079,700,87,0,2,0
8619,UPI44370008,Bank C,80.4,2025-10-08 08:09:00,17830,34730,web,GPay,Mumbai,8,0,0,0.121,704,284,0,0,0
8123,UPI74027177,Bank C,5872.51,2025-10-15 00:26:00,21202,37890,mobile,Paytm,Bangalore,0,0,1,0.0,87,355,0,0,0
10592,UPI98506122,Bank C,3081.43,2025-10-21 17:50:00,14349,38761,mobile,GPay,Pune,17,0,0,0.195,212,321,0,0,0
10610,UPI10279194,Bank C,467.49,2026-02-09 20:31:00,17529,30808,mobile,GPay,Chennai,20,0,0,0.498,440,345,0,1,0
7803,UPI71629461,Bank C,1068.11,2025-11-01 19:10:00,20646,26811,mobile,GPay,Mumbai,19,1,0,0.035,301,88,0,0,0
11279,UPI34341000,Bank C,2032.86,2025-11-06 13:29:00,23008,35856,mobile,GPay,Bangalore,13,0,0,0.065,1150,221,0,0,0
8205,UPI17128101,Bank C,220.46,2025-12-24 17:04:00,24620,38144,mobile,BHIM,Delhi,17,0,0,0.248,216,74,0,1,0
10320,UPI26232554,Bank C,6004.59,2026-01-21 17:56:00,12447,35795,mobile,GPay,Delhi,17,0,0,0.059,490,414,0,0,0
10288,UPI16600178,Bank C,3637.85,2025-10-03 06:13:00,12190,36900,mobile,GPay,Chennai,6,0,0,0.109,877,278,1,0,0
8608,UPI40396224,Bank C,2045.17,2025-11-30 15:10:00,24107,39286,web,GPay,Delhi,15,1,0,0.163,884,146,0,0,0
7842,UPI54202104,Bank C,3731.92,2026-03-09 14:59:00,10544,27982,mobile,GPay,Chennai,14,0,0,0.426,370,50,0,1,0
9605,UPI43167374,Bank C,2137.1,2026-01-02 11:31:00,22826,30956,mobile,Paytm,Delhi,11,0,0,0.237,522,226,0,1,0
9864,UPI91561546,Bank C,12959.45,2025-12-09 05:53:00,24782,33396,mobile,GPay,Hyderabad,5,0,1,0.435,218,215,0,0,0
9319,UPI52036175,Bank C,1387.27,2026-01-07 11:31:00,15968,39231,mobile,PhonePe,Mumbai,11,0,0,0.398,864,191,1,1,0
9819,UPI75759957,Bank C,525.95,2026-02-04 10:21:00,17173,32155,mobile,Paytm,Mumbai,10,0,0,0.151,212,365,0,0,0
9573,UPI28064256,Bank C,2356.07,2025-12-13 02:38:00,24513,36344,mobile,PhonePe,Bangalore,2,1,1,0.074,360,78,0,1,0
10061,UPI12704110,Bank C,3670.41,2025-10-01 21:34:00,21654,28148,mobile,Paytm,Chennai,21,0,0,0.046,225,304,0,0,0
10040,UPI23655485,Bank C,204.54,2025-11-20 04:28:00,18047,26231,mobile,Paytm,Mumbai,4,0,1,0.38,334,664,0,1,0
11951,UPI20208084,Bank C,3366.7,2026-03-07 15:40:00,21140,41287,mobile,GPay,Pune,15,1,0,0.202,350,83,0,0,0
10962,UPI69173712,Bank C,10085.5,2025-12-02 23:40:00,13356,37077,mobile,GPay,Mumbai,23,0,1,0.0,794,231,0,0,0
10448,UPI49509895,Bank C,1634.92,2025-12-20 17:50:00,15170,27509,mobile,Paytm,Mumbai,17,1,0,0.428,485,339,1,0,0
9363,UPI92886013,Bank C,1048.98,2026-01-22 19:29:00,18161,30879,mobile,Paytm,Mumbai,19,0,0,0.216,858,95,0,0,0
9534,UPI14316745,Bank C,1765.72,2026-03-01 02:30:00,23121,28260,mobile,PhonePe,Hyderabad,2,1,1,0.274,283,201,0,0,0
8142,UPI11555891,Bank C,5050.49,2026-01-23 02:28:00,16256,30401,web,GPay,Mumbai,2,0,1,0.229,182,193,0,0,0
9859,UPI59435412,Bank C,1915.46,2025-10-02 00:01:00,22527,33460,mobile,GPay,Chennai,0,0,1,0.225,693,377,1,2,0
10865,UPI12600139,Bank C,2030.03,2026-02-21 00:05:00,20769,26928,mobile,PhonePe,Delhi,0,1,1,0.379,68,227,1,0,0
8135,UPI77987842,Bank C,1043.66,2025-10-19 14:06:00,24849,26777,mobile,Paytm,Delhi,14,1,0,0.286,1779,77,0,0,0
11627,UPI59507672,Bank C,148.6,2026-02-06 03:45:00,21767,28290,mobile,GPay,Bangalore,3,0,1,0.0,424,203,1,0,0
8117,UPI31341017,Bank C,717.02,2025-10-30 11:11:00,19326,31366,mobile,GPay,Mumbai,11,0,0,0.052,340,296,1,0,0
10260,UPI35195335,Bank C,5253.1,2025-11-07 23:33:00,14483,32579,mobile,PhonePe,Delhi,23,0,1,0.19,420,124,0,0,0
10697,UPI46695266,Bank C,1033.06,2026-02-08 23:40:00,23158,37688,web,GPay,Bangalore,23,1,1,0.15,538,68,0,0,0
11702,UPI69420583,Bank C,1180.82,2025-11-04 01:27:00,18677,29307,mobile,BHIM,Bangalore,1,0,1,0.173,419,150,1,0,0
11595,UPI76533581,Bank C,3995.77,2025-11-15 04:52:00,12553,33372,web,GPay,Delhi,4,1,1,0.033,589,383,0,0,1
10308,UPI63836031,Bank C,982.78,2026-01-22 02:40:00,22134,31206,mobile,BHIM,Bangalore,2,0,1,0.0,476,93,0,0,0
10935,UPI74518435,Bank C,520.77,2026-02-28 22:48:00,16798,32266,web,Paytm,Delhi,22,1,1,0.252,229,203,1,1,0
8566,UPI37634488,Bank C,4901.47,2026-01-27 11:53:00,20597,26965,mobile,GPay,Bangalore,11,0,0,0.481,124,391,1,2,0
8573,UPI34947496,Bank C,1687.08,2026-03-06 05:26:00,23041,36994,web,GPay,Hyderabad,5,0,1,0.195,599,175,0,0,0
10615,UPI43923889,Bank C,272.48,2026-01-27 10:06:00,11361,38796,mobile,Paytm,Bangalore,10,0,0,0.108,482,335,0,0,0
11106,UPI82558526,Bank C,1043.12,2026-01-26 01:59:00,24850,28247,web,PhonePe,Pune,1,0,1,0.25,261,267,0,0,0
10307,UPI84237478,Bank C,185.73,2025-10-03 02:50:00,22869,32524,mobile,PhonePe,Chennai,2,0,1,0.196,1171,293,0,0,0
11098,UPI79137630,Bank C,1611.79,2026-03-11 03:54:00,22015,27947,mobile,PhonePe,Bangalore,3,0,1,0.177,282,587,0,0,0
8080,UPI75879221,Bank C,140.03,2026-03-23 00:35:00,15265,36211,mobile,Paytm,Hyderabad,0,0,1,0.494,419,255,0,0,0
8983,UPI90156245,Bank C,9080.75,2025-10-04 05:54:00,14752,28987,mobile,BHIM,Bangalore,5,1,1,0.003,197,297,0,0,0
9100,UPI53812894,Bank C,7413.74,2026-02-28 20:35:00,20911,29204,mobile,Paytm,Pune,20,1,0,0.402,105,516,0,0,0
11102,UPI21286038,Bank C,2560.61,2026-01-03 12:20:00,22930,27823,web,GPay,Bangalore,12,1,0,0.565,701,390,0,1,0
10549,UPI81922295,Bank C,2413.69,2025-10-04 09:21:00,20514,34233,mobile,Paytm,Bangalore,9,1,0,0.081,236,238,0,0,0
11515,UPI11865868,Bank C,3843.66,2025-10-09 07:27:00,22518,38589,mobile,PhonePe,Mumbai,7,0,0,0.026,415,453,0,0,0
10081,UPI12570439,Bank C,647.06,2025-12-04 10:30:00,18960,35970,mobile,Paytm,Delhi,10,0,0,0.343,748,253,1,0,0
10141,UPI63631877,Bank C,2729.09,2025-11-23 09:56:00,13424,30459,mobile,BHIM,Chennai,9,1,0,0.069,649,404,0,0,0
8063,UPI57252708,Bank C,5642.43,2025-11-17 14:25:00,18291,40870,mobile,PhonePe,Bangalore,14,0,0,0.099,160,163,0,1,0
10444,UPI87651760,Bank C,635.05,2025-10-20 10:39:00,18919,38669,mobile,PhonePe,Mumbai,10,0,0,0.122,136,404,0,0,0
11942,UPI37415931,Bank C,2553.63,2026-02-25 03:41:00,10974,27035,mobile,GPay,Delhi,3,0,1,0.16,456,92,0,0,0
11836,UPI45769389,Bank C,2442.73,2026-02-26 01:49:00,12559,25867,mobile,PhonePe,Bangalore,1,0,1,0.308,890,370,1,1,0
10459,UPI26003154,Bank C,925.17,2026-02-16 12:10:00,24828,30901,mobile,PhonePe,Mumbai,12,0,0,0.296,818,305,0,0,0
7846,UPI50721543,Bank C,53.88,2025-12-14 14:35:00,24833,25319,mobile,Paytm,Chennai,14,1,0,0.179,205,318,1,0,0
10096,UPI49587280,Bank C,1946.98,2025-10-01 01:39:00,11180,32840,mobile,Paytm,Mumbai,1,0,1,0.256,874,436,0,1,0
10821,UPI35788825,Bank C,852.48,2025-12-14 08:18:00,22815,28098,mobile,PhonePe,Mumbai,8,1,0,0.348,351,326,0,3,0
9292,UPI28301162,Bank C,934.19,2026-01-19 07:51:00,16530,30366,web,GPay,Delhi,7,0,0,0.171,453,150,1,1,0
10505,UPI33268043,Bank C,411.26,2026-03-06 17:45:00,10595,26988,mobile,PhonePe,Hyderabad,17,0,0,0.54,398,254,0,1,0
11780,UPI78258605,Bank C,2166.75,2026-02-03 22:04:00,16183,32712,mobile,Paytm,Hyderabad,22,0,1,0.437,244,146,0,1,0
9222,UPI20853329,Bank C,3286.29,2025-12-17 01:40:00,21513,28864,mobile,PhonePe,Delhi,1,0,1,0.061,132,59,0,1,0
10516,UPI80383208,Bank C,7023.14,2026-01-02 06:55:00,24469,41303,mobile,Paytm,Bangalore,6,0,0,0.145,513,190,0,1,0
8499,UPI67426757,Bank C,2400.46,2025-12-23 20:26:00,18276,40822,mobile,Paytm,Bangalore,20,0,0,0.48,502,247,0,0,0
8076,UPI93522641,Bank C,204.81,2026-02-22 05:40:00,13766,33512,mobile,BHIM,Pune,5,1,1,0.199,293,497,0,0,0
8385,UPI38665970,Bank C,2629.04,2026-02-15 16:46:00,20136,38380,mobile,PhonePe,Chennai,16,1,0,0.522,212,460,0,1,0
11914,UPI89912948,Bank C,1782.5,2025-11-27 11:59:00,24646,35020,mobile,Paytm,Hyderabad,11,0,0,0.268,338,127,0,1,0
9339,UPI40621304,Bank C,2960.49,2026-02-22 04:53:00,12115,34450,mobile,PhonePe,Hyderabad,4,1,1,0.188,685,287,0,1,0
7906,UPI64543403,Bank C,3726.53,2026-03-11 15:41:00,12118,40407,mobile,BHIM,Bangalore,15,0,0,0.298,773,146,0,0,0
10119,UPI75342808,Bank C,10640.82,2026-01-01 12:14:00,24162,38723,mobile,PhonePe,Mumbai,12,0,0,0.072,840,84,1,0,0
7986,UPI67637792,Bank C,398.0,2026-03-14 14:48:00,23149,29702,mobile,Paytm,Delhi,14,1,0,0.242,222,301,0,3,0
11227,UPI63413182,Bank C,3010.32,2025-11-25 16:55:00,10741,39221,mobile,GPay,Pune,16,0,0,0.354,600,60,0,1,0
10182,UPI14207978,Bank C,613.22,2026-03-29 00:44:00,10918,29861,web,GPay,Chennai,0,1,1,0.136,73,43,1,0,0
10903,UPI44081141,Bank C,503.69,2025-10-05 15:23:00,11069,25743,mobile,PhonePe,Delhi,15,1,0,0.004,649,302,1,0,0
