transaction_id,utr_number,bank_id,amount,timestamp,sender_id,receiver_id,device_type,upi_app,location,hour,is_weekend,is_night,transaction_velocity,account_age_days,receiver_age_days,is_new_receiver,failed_attempts_24h,is_fraud
2022,UPI13799252,Bank A,703.59,2026-01-27 18:59:00,18666,32762,mobile,GPay,Chennai,18,0,0,0.366,449,223,0,0,0
3502,UPI21230367,Bank A,682.34,2026-01-24 06:41:00,21281,29363,mobile,GPay,Bangalore,6,1,0,0.568,281,92,1,5,0
1370,UPI89378237,Bank A,2125.53,2026-01-23 05:12:00,19312,28158,mobile,PhonePe,Mumbai,5,0,1,0.495,388,141,1,4,1
1369,UPI48858420,Bank A,3518.46,2026-03-23 08:46:00,15728,41859,mobile,Paytm,Bangalore,8,0,0,0.422,371,406,0,1,0
1942,UPI32140076,Bank A,3020.18,2025-11-15 13:45:00,18066,27047,mobile,PhonePe,Mumbai,13,1,0,0.239,1296,282,1,1,0
1979,UPI36526644,Bank A,3345.86,2025-10-11 06:39:00,11142,34941,mobile,GPay,Bangalore,6,1,0,0.251,543,91,1,0,0
3367,UPI38733025,Bank A,3779.75,2026-01-20 18:31:00,17134,35851,mobile,GPay,Mumbai,18,0,0,0.122,264,314,1,0,0
3890,UPI28361204,Bank A,727.8,2026-02-26 09:28:00,12314,39233,mobile,PhonePe,Mumbai,9,0,0,0.065,936,265,0,0,0
3373,UPI72803751,Bank A,354.55,2025-11-25 13:29:00,15961,37426,mobile,BHIM,Bangalore,13,0,0,0.211,594,332,1,0,0
3046,UPI55194459,Bank A,812.0,2026-03-08 21:48:00,16675,36807,mobile,GPay,Chennai,21,1,0,0.276,945,392,1,3,0
2334,UPI64941947,Bank A,960.04,2026-02-26 03:53:00,13067,27670,mobile,PhonePe,Delhi,3,0,1,0.275,251,80,1,1,0
840,UPI33968914,Bank A,213.33,2026-03-13 21:57:00,16108,25367,mobile,Paytm,Delhi,21,0,0,0.325,1307,306,0,1,0
1435,UPI72345997,Bank A,157.11,2025-11-27 12:01:00,10106,28645,mobile,GPay,Chennai,12,0,0,0.084,744,401,0,1,0
3858,UPI26851457,Bank A,1093.68,2025-10-04 07:39:00,21198,26305,mobile,GPay,Delhi,7,1,0,0.015,1059,200,0,0,0
2674,UPI69654102,Bank A,2045.88,2025-11-03 18:28:00,15372,38110,mobile,BHIM,Mumbai,18,0,0,0.655,104,185,0,0,0
488,UPI32597512,Bank A,499.4,2026-01-04 12:55:00,10910,28882,mobile,PhonePe,Mumbai,12,1,0,0.036,122,473,0,0,0
534,UPI63331928,Bank A,279.47,2025-11-21 05:59:00,17007,28174,mobile,PhonePe,Delhi,5,0,1,0.255,418,256,0,0,0
2961,UPI18107100,Bank A,1758.67,2026-03-15 21:51:00,15298,37096,mobile,PhonePe,Mumbai,21,1,0,0.176,1103,276,0,0,0
2184,UPI25151146,Bank A,150.25,2026-01-25 01:37:00,22694,29790,mobile,PhonePe,Chennai,1,1,1,0.027,240,103,1,0,0
201,UPI61392593,Bank A,5431.53,2025-12-05 22:15:00,23652,38281,mobile,Paytm,Hyderabad,22,0,1,0.069,873,84,1,0,0
2211,UPI40065666,Bank A,348.11,2026-02-03 23:32:00,22170,40411,web,GPay,Mumbai,23,0,1,0.444,394,190,1,1,1
2445,UPI44563624,Bank A,3445.62,2026-01-16 15:58:00,19798,40803,mobile,GPay,Pune,15,0,0,0.508,429,100,0,0,0
3313,UPI69775629,Bank A,3959.56,2026-03-17 09:23:00,13111,37347,mobile,Paytm,Mumbai,9,0,0,0.332,220,115,0,0,0
219,UPI83100358,Bank A,3768.67,2025-12-20 11:08:00,13083,34530,mobile,GPay,Bangalore,11,1,0,0.122,270,136,0,0,0
2616,UPI76962222,Bank A,1206.77,2026-01-29 09:51:00,17468,39896,mobile,PhonePe,Pune,9,0,0,0.249,664,257,0,1,0
3778,UPI34518801,Bank A,1715.77,2026-03-03 02:15:00,18464,40919,mobile,PhonePe,Delhi,2,0,1,0.069,393,628,0,0,0
1671,UPI15306238,Bank A,3197.06,2026-02-15 08:37:00,22608,32190,mobile,GPay,Hyderabad,8,1,0,0.412,1365,422,0,0,0
1189,UPI22438716,Bank A,1720.19,2026-01-10 23:23:00,12636,32269,web,GPay,Bangalore,23,1,1,0.464,264,35,0,0,0
1615,UPI79515804,Bank A,1654.6,2025-10-11 20:11:00,22125,37545,mobile,BHIM,Bangalore,20,1,0,0.473,432,191,1,1,0
2341,UPI60003214,Bank A,2223.78,2025-12-16 05:02:00,10205,36078,mobile,Paytm,Pune,5,0,1,0.304,309,245,1,0,0
2874,UPI80685494,Bank A,1150.59,2025-11-09 08:48:00,11671,34527,mobile,BHIM,Delhi,8,1,0,0.149,491,299,0,0,0
3018,UPI48311109,Bank A,348.18,2025-11-08 18:56:00,11867,35221,web,Paytm,Delhi,18,1,0,0.12,583,227,0,2,0
3291,UPI20181598,Bank A,4906.11,2025-12-12 15:14:00,13615,31224,mobile,PhonePe,Bangalore,15,0,0,0.016,152,224,0,0,0
96,UPI81593011,Bank A,2523.75,2025-11-21 21:34:00,24145,35135,mobile,GPay,Pune,21,0,0,0.278,807,66,0,0,0
3404,UPI57955893,Bank A,2307.96,2026-03-27 03:40:00,24361,29340,mobile,GPay,Delhi,3,0,1,0.19,589,22,0,1,1
3099,UPI81603224,Bank A,2531.0,2025-11-03 00:56:00,14246,29845,mobile,Paytm,Delhi,0,0,1,0.138,143,197,0,0,0
3419,UPI77653675,Bank A,2275.18,2025-10-18 12:26:00,23082,38952,web,Paytm,Hyderabad,12,1,0,0.24,882,81,0,1,0
1414,UPI95305279,Bank A,1762.2,2026-02-20 13:19:00,12752,41201,mobile,GPay,Bangalore,13,0,0,0.166,1257,304,1,2,0
1374,UPI15246242,Bank A,4547.94,2025-12-15 16:02:00,22596,25587,mobile,GPay,Hyderabad,16,0,0,0.245,203,243,0,1,0
2361,UPI29103552,Bank A,1782.28,2026-01-25 18:17:00,22861,38773,web,BHIM,Chennai,18,1,0,0.116,451,185,1,1,0
2058,UPI36468748,Bank A,3301.68,2026-02-10 22:21:00,21737,32395,mobile,GPay,Chennai,22,0,1,0.156,1100,257,0,0,0
3149,UPI23172160,Bank A,1478.9,2026-03-28 02:41:00,21088,40790,mobile,GPay,Bangalore,2,1,1,0.278,277,235,0,1,0
857,UPI47081762,Bank A,565.58,2025-11-14 01:53:00,18206,30579,mobile,Paytm,Bangalore,1,0,1,0.107,425,86,1,0,0
2320,UPI57851768,Bank A,420.34,2026-02-17 10:22:00,22919,31825,mobile,Paytm,Bangalore,10,0,0,0.066,493,177,0,0,0
1209,UPI41398463,Bank A,2224.41,2025-11-21 06:02:00,11046,26782,mobile,GPay,Chennai,6,0,0,0.155,606,199,0,1,0
1278,UPI33052289,Bank A,917.55,2026-02-17 06:28:00,19657,38461,mobile,GPay,Hyderabad,6,0,0,0.341,431,103,0,1,0
2472,UPI62448653,Bank A,1738.4,2025-10-18 20:21:00,10801,30042,mobile,GPay,Mumbai,20,1,0,0.132,602,86,1,0,0
3939,UPI57324512,Bank A,1265.25,2026-02-08 02:13:00,22306,32351,mobile,GPay,Bangalore,2,1,1,0.102,608,116,1,0,1
102,UPI55443163,Bank A,320.05,2025-11-05 23:36:00,16489,25903,mobile,GPay,Delhi,23,0,1,0.261,1050,266,0,0,0
725,UPI52002564,Bank A,791.57,2026-02-19 11:19:00,17829,41641,mobile,Paytm,Delhi,11,0,0,0.187,237,269,0,1,0
2378,UPI30901428,Bank A,1978.75,2025-10-25 16:45:00,20397,34361,mobile,Paytm,Chennai,16,1,0,0.129,919,320,1,0,0
813,UPI77785057,Bank A,390.71,2026-02-01 05:01:00,14609,37999,web,GPay,Chennai,5,1,1,0.179,597,170,0,1,0
305,UPI40523992,Bank A,4185.28,2026-01-06 17:00:00,14739,39267,mobile,BHIM,Delhi,17,0,0,0.153,1171,518,0,0,0
100,UPI50610811,Bank A,4177.91,2025-10-26 03:43:00,16296,25962,mobile,GPay,Bangalore,3,1,1,0.202,622,181,0,0,0
851,UPI90053214,Bank A,3000.74,2026-03-26 09:48:00,11479,40983,mobile,PhonePe,Pune,9,0,0,0.229,747,122,1,0,0
386,UPI40477450,Bank A,2410.26,2025-10-23 02:18:00,15541,35411,mobile,PhonePe,Pune,2,0,1,0.135,738,23,0,0,0
4044,UPI18901994,Bank A,4155.79,2025-10-20 13:26:00,11829,26485,mobile,Paytm,Bangalore,13,0,0,0.553,886,176,1,0,0
2733,UPI97019679,Bank A,1399.86,2026-03-17 16:01:00,24320,27968,mobile,GPay,Hyderabad,16,0,0,0.043,224,228,1,0,0
462,UPI58296265,Bank A,860.58,2025-10-26 06:16:00,10713,36767,mobile,PhonePe,Bangalore,6,1,0,0.149,448,550,0,1,0
120,UPI16603497,Bank A,959.3,2025-10-21 14:46:00,11881,30763,mobile,PhonePe,Hyderabad,14,0,0,0.401,594,264,0,1,0
1571,UPI20350302,Bank A,6660.1,2025-10-15 07:12:00,20409,25928,mobile,GPay,Chennai,7,0,0,0.119,402,403,0,0,0
358,UPI19125262,Bank A,1718.12,2026-03-10 12:02:00,13256,25599,mobile,GPay,Hyderabad,12,0,0,0.214,1557,146,0,2,0
3910,UPI74518256,Bank A,2907.42,2026-03-13 01:29:00,11878,33384,web,Paytm,Mumbai,1,0,1,0.52,706,133,0,2,0
2047,UPI62070491,Bank A,3440.83,2025-12-21 12:23:00,17279,37289,mobile,PhonePe,Bangalore,12,1,0,0.019,591,466,0,0,0
2151,UPI81797511,Bank A,4922.05,2025-11-29 01:29:00,23120,31090,mobile,GPay,Mumbai,1,1,1,0.166,889,219,0,0,0
4049,UPI54760752,Bank A,349.69,2025-11-30 10:40:00,17495,33902,mobile,Paytm,Bangalore,10,1,0,0.384,477,372,1,0,0
1982,UPI32266104,Bank A,1824.93,2026-01-21 02:06:00,20927,32643,mobile,Paytm,Mumbai,2,0,1,0.038,223,393,0,0,0
1403,UPI77673811,Bank A,6627.77,2025-11-23 22:41:00,14462,31098,mobile,GPay,Mumbai,22,1,1,0.07,175,285,0,1,0
397,UPI76093844,Bank A,7849.07,2025-10-09 01:28:00,13283,29102,mobile,GPay,Chennai,1,0,1,0.221,786,106,1,0,0
1040,UPI66805694,Bank A,167.12,2026-02-26 21:23:00,19509,38634,mobile,Paytm,Delhi,21,0,0,0.043,332,139,0,0,0
1587,UPI51632030,Bank A,194.71,2026-02-26 04:33:00,23919,28758,mobile,BHIM,Delhi,4,0,1,0.454,717,129,0,0,0
3692,UPI63375088,Bank A,1136.57,2026-01-21 19:04:00,21293,33849,mobile,PhonePe,Mumbai,19,0,0,0.226,294,378,1,0,0
380,UPI70928677,Bank A,1362.91,2025-11-17 05:49:00,16646,34295,mobile,GPay,Delhi,5,0,1,0.083,425,165,1,0,1
2143,UPI33254767,Bank A,1767.96,2026-03-23 05:46:00,16414,37970,mobile,Paytm,Delhi,5,0,1,0.036,642,4,0,0,0
2460,UPI33490146,Bank A,312.62,2025-10-11 16:58:00,19993,32505,mobile,Paytm,Delhi,16,1,0,0.23,327,108,0,0,0
1054,UPI97025508,Bank A,2472.96,2026-03-22 12:24:00,23704,31480,mobile,PhonePe,Bangalore,12,1,0,0.345,307,166,0,1,0
1787,UPI38449697,Bank A,1410.98,2025-11-05 16:12:00,17920,28176,web,Paytm,Chennai,16,0,0,0.192,416,163,0,0,0
2246,UPI13104350,Bank A,742.89,2026-02-27 20:31:00,23411,34283,web,GPay,Hyderabad,20,0,0,0.427,423,96,0,1,0
3820,UPI59237997,Bank A,1423.0,2026-03-10 17:59:00,23752,31672,mobile,PhonePe,Chennai,17,0,0,0.171,333,197,1,1,0
3379,UPI90497634,Bank A,3835.94,2026-03-04 09:14:00,20276,36044,mobile,BHIM,Chennai,9,0,0,0.464,411,79,0,0,0
3922,UPI92653828,Bank A,2989.19,2026-01-19 15:39:00,14184,29773,mobile,Paytm,Chennai,15,0,0,0.198,525,115,0,1,0
2964,UPI86178490,Bank A,359.14,2025-10-13 00:41:00,11712,37671,mobile,Paytm,Hyderabad,0,0,1,0.078,780,182,0,0,0
1497,UPI72541851,Bank A,1694.84,2026-01-08 05:00:00,15727,31066,mobile,PhonePe,Mumbai,5,0,1,0.117,857,306,1,0,0
3703,UPI96648237,Bank A,2871.4,2025-11-14 23:57:00,18404,25267,mobile,GPay,Hyderabad,23,0,1,0.281,245,154,0,0,0
3895,UPI31933477,Bank A,296.68,2026-01-18 13:05:00,20516,28137,mobile,Paytm,Chennai,13,1,0,0.091,295,297,0,0,0
3661,UPI62302394,Bank A,125.96,2026-01-09 07:54:00,10068,39889,mobile,GPay,Chennai,7,0,0,0.283,209,45,0,1,0
2086,UPI83200098,Bank A,226.85,2026-01-26 23:50:00,11387,39733,mobile,GPay,Mumbai,23,0,1,0.478,499,383,0,0,0
2352,UPI98330861,Bank A,1118.77,2026-02-13 01:08:00,22210,25919,mobile,PhonePe,Bangalore,1,0,1,0.072,402,187,0,0,0
555,UPI36590647,Bank A,829.08,2026-03-27 04:42:00,23472,36463,mobile,Paytm,Delhi,4,0,1,0.076,878,133,0,0,0
669,UPI49583835,Bank A,356.22,2026-03-15 09:49:00,11619,29576,web,Paytm,Bangalore,9,1,0,0.192,823,81,0,0,0
3743,UPI50595960,Bank A,1036.22,2026-03-18 23:05:00,21166,27490,web,BHIM,Mumbai,23,0,1,0.072,303,203,0,1,0
48,UPI42683859,Bank A,771.33,2026-03-10 18:16:00,16872,40738,mobile,GPay,Chennai,18,0,0,0.066,610,435,1,0,0
1179,UPI60063705,Bank A,3131.36,2025-11-16 15:36:00,20655,27630,mobile,GPay,Delhi,15,1,0,0.393,1081,264,0,1,0
2992,UPI34378281,Bank A,1530.09,2026-01-23 19:53:00,24869,33725,mobile,BHIM,Mumbai,19,0,0,0.187,963,291,0,1,0
1784,UPI79057302,Bank A,2975.29,2026-03-21 21:09:00,17190,27327,mobile,PhonePe,Chennai,21,1,0,0.225,526,338,0,0,0
2219,UPI87451295,Bank A,309.62,2025-11-21 13:34:00,22938,28194,mobile,GPay,Mumbai,13,0,0,0.254,70,270,0,0,0
3915,UPI97448285,Bank A,2980.53,2026-02-20 01:57:00,22440,29323,mobile,Paytm,Bangalore,1,0,1,0.043,250,289,0,0,0
3223,UPI86843822,Bank A,4009.95,2026-02-17 14:38:00,21996,41077,mobile,GPay,Chennai,14,0,0,0.47,472,300,1,1,0
3004,UPI61688277,Bank A,2402.84,2026-03-22 21:44:00,18311,33734,mobile,Paytm,Chennai,21,1,0,0.546,315,250,0,2,0
246,UPI11891791,Bank A,6096.36,2025-10-16 04:47:00,19024,32271,web,BHIM,Pune,4,0,1,0.291,210,121,1,0,0
3530,UPI41389188,Bank A,386.18,2025-10-22 14:52:00,15412,31835,mobile,GPay,Bangalore,14,0,0,0.143,162,67,0,1,0
2040,UPI41280154,Bank A,248.61,2025-12-20 22:24:00,10077,35852,web,GPay,Mumbai,22,1,1,0.171,201,119,0,0,0
1023,UPI36289114,Bank A,848.87,2026-03-06 08:00:00,19468,41578,web,GPay,Mumbai,8,0,0,0.478,354,718,0,1,0
2689,UPI62684162,Bank A,4304.93,2026-01-23 20:29:00,19053,28698,mobile,GPay,Delhi,20,0,0,0.024,612,145,0,0,0
2373,UPI14889127,Bank A,141.24,2025-10-12 00:04:00,22803,35337,mobile,BHIM,Chennai,0,1,1,0.416,175,161,0,2,0
1693,UPI35294820,Bank A,126.64,2026-01-27 08:01:00,16217,28218,mobile,Paytm,Delhi,8,0,0,0.15,736,423,1,0,0
1492,UPI16794011,Bank A,2792.7,2025-12-28 02:38:00,17444,39553,mobile,PhonePe,Delhi,2,1,1,0.204,1176,297,0,0,0
3786,UPI73669698,Bank A,1266.98,2026-01-08 17:11:00,21098,25160,mobile,PhonePe,Mumbai,17,0,0,0.141,286,163,1,0,0
3653,UPI49593183,Bank A,280.7,2025-12-13 18:41:00,19334,37019,mobile,BHIM,Bangalore,18,1,0,0.425,280,71,0,2,0
3672,UPI82077245,Bank A,110.55,2025-10-18 03:12:00,18430,34826,mobile,PhonePe,Delhi,3,1,1,0.221,141,142,1,0,0
3449,UPI73940390,Bank A,333.27,2026-01-17 23:28:00,17500,25484,mobile,Paytm,Bangalore,23,1,1,0.054,681,131,0,0,0
3680,UPI47593010,Bank A,2962.01,2026-02-10 00:34:00,23495,27109,web,GPay,Bangalore,0,0,1,0.362,1078,288,0,1,0
2630,UPI73638748,Bank A,9677.77,2025-10-07 22:30:00,23307,35922,mobile,GPay,Pune,22,0,1,0.011,635,254,1,0,0
2532,UPI18202167,Bank A,6669.44,2026-02-23 02:44:00,21952,37381,mobile,PhonePe,Bangalore,2,0,1,0.312,291,289,0,0,0
1513,UPI18770556,Bank A,2179.77,2026-02-11 21:50:00,13895,34080,mobile,BHIM,Bangalore,21,0,0,0.375,324,154,0,0,0
4005,UPI50499023,Bank A,1156.66,2026-02-22 04:09:00,24710,29023,web,PhonePe,Chennai,4,1,1,0.07,286,827,0,0,0
1011,UPI27940218,Bank A,2394.63,2025-11-18 09:03:00,11864,32443,mobile,GPay,Mumbai,9,0,0,0.327,131,248,1,0,0
2423,UPI49633701,Bank A,58.96,2025-10-19 16:28:00,10817,36325,mobile,PhonePe,Mumbai,16,1,0,0.416,150,187,0,1,0
2055,UPI51935422,Bank A,8249.67,2026-02-06 14:39:00,24453,39769,mobile,PhonePe,Chennai,14,0,0,0.167,616,89,1,1,0
909,UPI70206742,Bank A,263.02,2025-12-06 19:23:00,24650,39563,mobile,BHIM,Delhi,19,1,0,0.161,837,353,1,3,0
215,UPI46216900,Bank A,6273.05,2026-02-10 15:29:00,10253,35098,web,GPay,Pune,15,0,0,0.275,341,91,0,1,0
2987,UPI19261057,Bank A,1218.81,2026-02-12 13:40:00,24367,39925,mobile,GPay,Bangalore,13,0,0,0.16,995,352,1,0,0
3116,UPI16958555,Bank A,576.65,2025-12-29 15:03:00,19143,39139,mobile,GPay,Chennai,15,0,0,0.577,578,116,0,3,0
15,UPI94310335,Bank A,2087.01,2026-02-07 03:30:00,11424,36775,mobile,GPay,Bangalore,3,1,1,0.059,42,29,0,0,0
2803,UPI64835891,Bank A,1139.82,2026-03-28 01:14:00,22891,33861,web,Paytm,Bangalore,1,1,1,0.176,1311,218,1,0,0
1702,UPI20073350,Bank A,835.62,2025-11-02 02:52:00,20418,34646,mobile,GPay,Mumbai,2,1,1,0.174,313,147,1,2,0
