transaction_id,utr_number,bank_id,amount,timestamp,sender_id,receiver_id,device_type,upi_app,location,hour,is_weekend,is_night,transaction_velocity,account_age_days,receiver_age_days,is_new_receiver,failed_attempts_24h,is_fraud
10997,UPI76626078,Bank C,177.41,2026-02-03 02:28:00,23668,36002,mobile,BHIM,Mumbai,2,0,1,0.0,951,40,0,0,0
5000,UPI50938785,Bank B,6193.06,2026-01-04 19:04:00,12865,27273,mobile,GPay,Bangalore,19,1,0,0.697,513,378,0,1,0
8481,UPI29830980,Bank C,870.08,2026-01-15 02:58:00,20837,26469,mobile,PhonePe,Mumbai,2,0,1,0.152,220,96,0,0,0
9268,UPI14244581,Bank C,283.11,2026-03-18 11:55:00,13840,32892,web,PhonePe,Bangalore,11,0,0,0.374,116,339,0,2,0
8399,UPI65471081,Bank C,382.98,2026-01-25 11:47:00,11580,41060,mobile,PhonePe,Mumbai,11,1,0,0.487,351,309,0,1,1
2632,UPI89527671,Bank A,70.48,2026-01-31 11:24:00,11499,27362,mobile,PhonePe,Mumbai,11,1,0,0.382,257,291,0,5,0
3132,UPI98106369,Bank A,947.09,2025-12-22 23:13:00,18167,34768,mobile,GPay,Bangalore,23,0,1,0.389,368,130,0,0,0
9584,UPI28100164,Bank C,333.82,2025-11-04 02:23:00,24190,33761,web,BHIM,Mumbai,2,0,1,0.19,651,551,0,0,0
8219,UPI67083884,Bank C,607.9,2025-11-07 20:16:00,14648,34178,mobile,Paytm,Hyderabad,20,0,0,0.147,435,287,0,0,0
9277,UPI68502578,Bank C,290.77,2025-12-04 19:26:00,23337,36132,mobile,Paytm,Hyderabad,19,0,0,0.05,477,33,0,1,0
3814,UPI75064456,Bank A,2072.79,2025-12-19 17:07:00,24707,25829,mobile,GPay,Pune,17,0,0,0.017,569,479,0,0,0
5887,UPI48768056,Bank B,3700.08,2025-10-06 15:57:00,18673,32163,mobile,GPay,Bangalore,15,0,0,0.228,848,176,0,2,0
5083,UPI88038182,Bank B,364.81,2025-10-11 19:24:00,17931,31002,mobile,PhonePe,Bangalore,19,1,0,0.197,234,573,0,0,0
11816,UPI24158663,Bank C,2355.96,2025-11-07 01:04:00,24381,36093,mobile,Paytm,Delhi,1,0,1,0.052,454,188,0,0,0
8824,UPI63773018,Bank C,5547.25,2025-10-16 18:25:00,12410,26250,mobile,GPay,Pune,18,0,0,0.081,381,284,1,1,0
1218,UPI42475193,Bank A,1329.99,2026-02-09 20:01:00,19859,29147,mobile,PhonePe,Mumbai,20,0,0,0.158,70,185,1,0,0
3992,UPI95689450,Bank A,2564.33,2026-02-13 16:17:00,16485,26970,mobile,BHIM,Bangalore,16,0,0,0.252,543,132,0,0,0
11148,UPI19220704,Bank C,1340.47,2026-01-26 12:32:00,19057,32192,mobile,BHIM,Mumbai,12,0,0,0.131,426,793,0,0,0
7616,UPI54086149,Bank B,11078.59,2026-02-16 01:03:00,11257,32696,mobile,BHIM,Mumbai,1,0,1,0.175,508,210,0,0,0
10692,UPI55356326,Bank C,1973.38,2026-02-18 04:55:00,17192,29591,web,GPay,Bangalore,4,0,1,0.167,294,534,1,0,0
10185,UPI79136291,Bank C,2589.79,2026-01-24 05:34:00,16131,38295,web,Paytm,Hyderabad,5,1,1,0.066,384,218,1,0,0
1684,UPI34952734,Bank A,630.29,2026-02-21 06:50:00,16639,33684,mobile,Paytm,Hyderabad,6,1,0,0.722,708,521,0,2,0
4575,UPI44846175,Bank B,118.49,2025-10-14 00:18:00,13866,31704,mobile,PhonePe,Delhi,0,0,1,0.235,211,284,0,0,0
11541,UPI49680326,Bank C,991.85,2025-11-13 12:25:00,24933,33129,web,PhonePe,Bangalore,12,0,0,0.155,517,209,1,1,0
10751,UPI27320363,Bank C,2687.28,2025-10-10 04:40:00,10327,25708,mobile,Paytm,Mumbai,4,0,1,0.008,593,412,0,0,0
11284,UPI22347709,Bank C,4292.42,2025-10-31 08:24:00,13251,34552,mobile,GPay,Mumbai,8,0,0,0.06,904,332,0,0,0
7563,UPI90575046,Bank B,3189.39,2026-01-10 22:54:00,17772,32898,web,Paytm,Delhi,22,1,1,0.374,117,146,1,1,1
5904,UPI50477004,Bank B,656.84,2026-03-04 04:49:00,15849,37513,mobile,PhonePe,Hyderabad,4,0,1,0.239,663,310,0,1,1
2583,UPI48111420,Bank A,1961.69,2025-11-22 10:03:00,17640,33586,mobile,BHIM,Bangalore,10,1,0,0.193,124,62,0,0,0
3003,UPI73761596,Bank A,2729.74,2026-03-17 09:18:00,23625,40901,mobile,PhonePe,Mumbai,9,0,0,0.103,725,180,1,0,0
10044,UPI22223467,Bank C,1179.91,2025-11-27 06:29:00,16113,34731,mobile,GPay,Delhi,6,0,0,0.0,507,201,0,0,0
2088,UPI83683700,Bank A,1541.35,2026-01-28 07:46:00,17579,39770,mobile,GPay,Bangalore,7,0,0,0.248,151,220,0,0,0
8929,UPI18117629,Bank C,356.33,2026-02-14 18:44:00,23440,39314,mobile,GPay,Delhi,18,1,0,0.448,319,166,1,0,0
4149,UPI43393573,Bank B,639.29,2025-12-11 16:34:00,20392,26679,mobile,Paytm,Bangalore,16,0,0,0.512,878,24,0,2,0
136,UPI39062225,Bank A,308.24,2025-11-24 17:03:00,23722,33450,mobile,GPay,Pune,17,0,0,0.115,172,280,0,0,0
9918,UPI65362292,Bank C,2561.64,2026-03-14 00:09:00,20495,30641,mobile,PhonePe,Chennai,0,1,1,0.277,718,204,1,1,1
1744,UPI49394235,Bank A,1535.24,2025-10-05 03:57:00,17805,25832,mobile,BHIM,Pune,3,1,1,0.338,356,277,1,0,0
7342,UPI59789114,Bank B,4581.03,2026-03-12 13:16:00,24616,32295,mobile,GPay,Bangalore,13,0,0,0.308,524,30,0,0,0
10875,UPI28238649,Bank C,4369.18,2026-03-17 17:04:00,12361,40300,mobile,GPay,Pune,17,0,0,0.487,1144,48,1,0,1
3708,UPI35739973,Bank A,3041.54,2026-02-14 02:19:00,20788,26672,mobile,GPay,Mumbai,2,1,1,0.251,419,284,0,0,1
5471,UPI38848901,Bank B,1616.46,2026-02-12 18:33:00,24798,39549,mobile,PhonePe,Chennai,18,0,0,0.155,384,178,0,0,0
701,UPI59470546,Bank A,2122.37,2026-01-02 16:45:00,16810,29348,mobile,GPay,Mumbai,16,0,0,0.066,486,273,0,0,0
8558,UPI98618439,Bank C,2301.17,2026-02-26 12:09:00,20106,33260,mobile,GPay,Delhi,12,0,0,0.13,431,19,0,1,0
11716,UPI79243920,Bank C,4428.56,2026-03-07 14:33:00,19805,39965,mobile,PhonePe,Bangalore,14,1,0,0.0,516,483,0,0,0
1609,UPI76244752,Bank A,3484.86,2025-11-12 12:43:00,17372,28121,mobile,PhonePe,Mumbai,12,0,0,0.013,517,166,1,0,0
5864,UPI96036034,Bank B,710.41,2025-11-25 20:56:00,15012,36526,web,Paytm,Delhi,20,0,0,0.479,193,410,0,1,0
430,UPI28955776,Bank A,2039.74,2026-02-06 18:33:00,13592,36235,mobile,Paytm,Bangalore,18,0,0,0.196,279,194,0,3,0
4024,UPI35350900,Bank A,3368.42,2025-11-21 14:05:00,18719,29859,mobile,GPay,Delhi,14,0,0,0.267,590,293,0,0,0
6689,UPI19152297,Bank B,14102.12,2025-12-21 08:42:00,23260,34860,mobile,Paytm,Chennai,8,1,0,0.203,598,386,0,1,0
4101,UPI78906347,Bank B,14166.58,2026-03-15 02:57:00,15658,35547,mobile,PhonePe,Chennai,2,1,1,0.305,252,141,0,0,1
8876,UPI82333758,Bank C,154.3,2026-03-28 10:25:00,22772,34056,mobile,Paytm,Mumbai,10,1,0,0.319,566,477,0,1,0
8515,UPI65230562,Bank C,4631.35,2025-12-17 19:22:00,22831,25164,mobile,BHIM,Hyderabad,19,0,0,0.039,407,872,1,0,0
9650,UPI12637262,Bank C,893.56,2025-11-01 18:38:00,12446,26187,mobile,Paytm,Hyderabad,18,1,0,0.153,1184,297,0,0,0
2271,UPI56582952,Bank A,583.61,2025-11-27 16:23:00,21837,40233,mobile,PhonePe,Mumbai,16,0,0,0.142,1359,585,0,0,0
7693,UPI91499771,Bank B,754.2,2026-01-23 04:24:00,17063,38511,mobile,Paytm,Bangalore,4,0,1,0.24,877,131,0,0,0
71,UPI64977104,Bank A,141.74,2026-02-21 05:20:00,19146,41020,mobile,GPay,Mumbai,5,1,1,0.147,296,464,1,1,0
5721,UPI84059892,Bank B,5940.11,2026-01-07 22:51:00,15213,32877,mobile,BHIM,Mumbai,22,0,1,0.166,402,220,1,1,0
10748,UPI56714562,Bank C,1145.39,2025-12-03 00:02:00,12380,37423,mobile,PhonePe,Pune,0,0,1,0.33,443,78,0,3,0
10153,UPI52180807,Bank C,239.9,2026-03-09 13:37:00,21585,27088,mobile,GPay,Bangalore,13,0,0,0.005,964,247,1,0,0
11958,UPI72005733,Bank C,1283.28,2025-10-26 11:02:00,18444,25360,web,Paytm,Hyderabad,11,1,0,0.39,580,357,0,2,0
9138,UPI57418971,Bank C,2619.03,2025-11-15 04:33:00,20641,25213,mobile,GPay,Delhi,4,1,1,0.126,1360,34,0,0,0
2020,UPI56197083,Bank A,1018.77,2025-12-22 23:56:00,24533,41646,mobile,GPay,Bangalore,23,0,1,0.372,398,136,0,0,0
9837,UPI54276092,Bank C,1218.22,2025-12-22 07:42:00,13512,31986,mobile,BHIM,Hyderabad,7,0,0,0.118,252,141,1,2,0
11352,UPI92029659,Bank C,1075.36,2026-02-16 20:48:00,13354,28824,mobile,PhonePe,Delhi,20,0,0,0.0,429,215,1,0,0
6703,UPI83763483,Bank B,8737.07,2026-03-04 18:42:00,12383,28724,web,PhonePe,Bangalore,18,0,0,0.413,326,204,0,0,0
4030,UPI13425787,Bank A,428.04,2025-12-14 14:00:00,17165,36604,mobile,PhonePe,Bangalore,14,1,0,0.336,363,368,0,0,0
7760,UPI28886967,Bank B,1461.47,2026-02-20 19:20:00,19301,35758,mobile,PhonePe,Mumbai,19,0,0,0.236,132,76,0,0,0
11691,UPI85332713,Bank C,3285.12,2025-11-28 00:22:00,22588,38450,mobile,BHIM,Bangalore,0,0,1,0.0,333,201,0,0,0
8484,UPI11862511,Bank C,726.0,2026-01-10 02:07:00,24831,30261,mobile,Paytm,Hyderabad,2,1,1,0.052,333,679,0,0,0
3859,UPI54435227,Bank A,585.45,2025-11-28 13:42:00,20893,35750,mobile,GPay,Mumbai,13,0,0,0.288,1630,127,0,0,0
745,UPI51912567,Bank A,3269.51,2026-02-21 03:21:00,13955,38483,mobile,PhonePe,Chennai,3,1,1,0.121,555,72,1,0,0
1384,UPI59101388,Bank A,1973.24,2026-03-11 11:01:00,20660,30800,web,PhonePe,Bangalore,11,0,0,0.068,254,122,0,0,0
5644,UPI46338576,Bank B,881.52,2025-12-30 01:03:00,15811,36847,mobile,Paytm,Mumbai,1,0,1,0.251,226,189,1,0,0
8686,UPI81507441,Bank C,3179.35,2026-02-10 22:03:00,21708,28489,mobile,GPay,Hyderabad,22,0,1,0.266,303,252,0,0,0
10614,UPI24500333,Bank C,9759.07,2025-12-05 14:57:00,17166,26779,mobile,GPay,Mumbai,14,0,0,0.41,641,51,0,0,0
150,UPI74403978,Bank A,1069.44,2025-10-11 11:52:00,11815,35849,mobile,PhonePe,Hyderabad,11,1,0,0.03,833,169,0,0,0
11880,UPI73644779,Bank C,1503.53,2026-01-31 01:02:00,11399,28901,mobile,GPay,Mumbai,1,1,1,0.039,188,162,0,0,0
812,UPI35746040,Bank A,2031.08,2026-03-08 06:08:00,14775,28153,mobile,Paytm,Chennai,6,1,0,0.59,72,236,0,0,0
5901,UPI81035552,Bank B,182.43,2026-01-18 00:17:00,18449,40783,mobile,GPay,Hyderabad,0,1,1,0.298,199,366,0,0,0
4329,UPI91549991,Bank B,1279.91,2025-10-09 01:30:00,23028,37447,mobile,BHIM,Pune,1,0,1,0.317,247,244,1,1,0
6374,UPI31658680,Bank B,1561.33,2026-02-03 09:40:00,24812,28261,web,GPay,Hyderabad,9,0,0,0.598,457,192,1,2,0
3996,UPI25173073,Bank A,2322.02,2025-11-30 07:24:00,17524,25589,mobile,BHIM,Mumbai,7,1,0,0.197,585,127,1,0,0
4383,UPI34089357,Bank B,461.36,2026-01-28 12:24:00,17934,41138,web,PhonePe,Pune,12,0,0,0.108,393,48,0,0,0
1731,UPI48423978,Bank A,6826.37,2026-02-18 03:53:00,10800,35480,mobile,GPay,Bangalore,3,0,1,0.038,253,266,1,0,0
4360,UPI12337951,Bank B,9492.82,2025-11-08 12:31:00,21665,27860,mobile,GPay,Delhi,12,1,0,0.213,522,144,0,0,0
5028,UPI36482085,Bank B,444.01,2026-03-22 12:22:00,10987,32325,mobile,PhonePe,Delhi,12,1,0,0.556,211,220,0,0,0
1794,UPI67576524,Bank A,1350.8,2025-11-20 01:26:00,19018,32007,mobile,PhonePe,Delhi,1,0,1,0.387,510,206,1,0,0
9080,UPI21640140,Bank C,2435.68,2026-03-15 09:16:00,13786,30780,mobile,Paytm,Bangalore,9,1,0,0.149,616,558,0,0,0
5467,UPI87388227,Bank B,369.24,2025-11-18 18:05:00,17965,38270,mobile,Paytm,Delhi,18,0,0,0.376,74,314,1,0,0
11128,UPI84652004,Bank C,5701.6,2026-03-04 14:33:00,21162,40866,mobile,Paytm,Bangalore,14,0,0,0.383,270,197,0,3,0
8487,UPI31623835,Bank C,1102.37,2025-12-08 14:56:00,16350,34164,mobile,Paytm,Bangalore,14,0,0,0.034,421,582,0,0,0
1122,UPI56686497,Bank A,1220.17,2025-10-16 03:22:00,24539,29259,mobile,PhonePe,Delhi,3,0,1,0.327,1023,334,0,2,0
4619,UPI16207379,Bank B,252.5,2025-10-05 07:57:00,14254,29776,web,Paytm,Mumbai,7,1,0,0.221,167,211,1,0,1
5938,UPI43671674,Bank B,833.35,2025-11-27 04:49:00,14001,39874,mobile,Paytm,Hyderabad,4,0,1,0.317,568,65,0,0,0
9528,UPI82474559,Bank C,8756.97,2026-03-25 17:23:00,18935,38268,mobile,Paytm,Delhi,17,0,0,0.087,491,163,0,0,0
2035,UPI77874735,Bank A,4480.8,2026-03-27 12:18:00,24360,36540,mobile,GPay,Mumbai,12,0,0,0.168,521,972,1,1,0
3127,UPI19610553,Bank A,139.6,2026-02-27 19:54:00,10661,28185,mobile,Paytm,Mumbai,19,0,0,0.44,511,346,1,0,0
11065,UPI27630605,Bank C,3842.51,2025-12-25 15:50:00,21497,27195,web,GPay,Delhi,15,0,0,0.018,231,512,1,0,0
11823,UPI92720905,Bank C,1952.46,2025-12-19 01:36:00,16589,32389,mobile,PhonePe,Hyderabad,1,0,1,0.273,632,535,0,1,0
3828,UPI63419653,Bank A,3804.49,2026-01-07 21:48:00,17989,32852,mobile,Paytm,Delhi,21,0,0,0.186,186,365,0,0,0
4368,UPI86918422,Bank B,3803.2,2026-01-18 12:15:00,11197,40488,mobile,PhonePe,Hyderabad,12,1,0,0.324,534,157,0,2,0
5298,UPI70324434,Bank B,6211.31,2025-10-09 20:43:00,17620,41827,mobile,Paytm,Hyderabad,20,0,0,0.415,631,146,0,3,0
3211,UPI40629884,Bank A,2012.8,2026-03-22 20:39:00,17756,39645,web,PhonePe,Pune,20,1,0,0.29,331,311,1,0,0
9929,UPI39429651,Bank C,498.32,2025-11-12 02:39:00,15513,39660,mobile,GPay,Bangalore,2,0,1,0.063,666,204,0,0,0
2699,UPI86443699,Bank A,664.13,2025-10-24 04:16:00,23982,35868,mobile,GPay,Mumbai,4,0,1,0.372,434,123,0,0,0
8046,UPI41710244,Bank C,267.25,2025-10-20 05:56:00,22434,33678,mobile,GPay,Bangalore,5,0,1,0.222,413,177,0,0,0
4280,UPI30259625,Bank B,2505.71,2026-03-13 10:42:00,20436,39427,web,BHIM,Mumbai,10,0,0,0.373,941,171,0,0,0
374,UPI70379610,Bank A,1992.1,2025-12-07 06:12:00,22750,41134,mobile,Paytm,Mumbai,6,1,0,0.143,678,170,0,1,0
625,UPI42872111,Bank A,13275.53,2026-01-17 18:02:00,14246,35800,mobile,PhonePe,Hyderabad,18,1,0,0.324,495,96,0,0,0
11618,UPI83668643,Bank C,1446.61,2025-10-21 18:51:00,12789,41215,mobile,PhonePe,Pune,18,0,0,0.06,403,243,1,0,0
6097,UPI98731044,Bank B,555.53,2025-10-19 06:53:00,10775,37058,web,GPay,Delhi,6,1,0,0.577,516,140,0,2,0
4984,UPI92587507,Bank B,1979.58,2026-03-15 18:04:00,19942,39509,mobile,PhonePe,Bangalore,18,1,0,0.41,396,286,1,0,0
3489,UPI44815338,Bank A,3196.66,2025-12-19 15:52:00,22883,33720,mobile,GPay,Delhi,15,0,0,0.367,1852,324,0,1,0
11980,UPI88317790,Bank C,10045.27,2026-03-05 17:55:00,20781,25563,mobile,BHIM,Bangalore,17,0,0,0.149,890,435,0,0,0
2037,UPI17082786,Bank A,4060.18,2026-01-14 01:25:00,19229,38603,mobile,PhonePe,Pune,1,0,1,0.228,181,149,0,1,0
8389,UPI62077915,Bank C,98.07,2026-02-07 07:27:00,19393,41607,mobile,PhonePe,Hyderabad,7,1,0,0.106,460,109,0,0,0
748,UPI12673008,Bank A,181.41,2025-11-26 14:22:00,16194,39181,mobile,Paytm,Mumbai,14,0,0,0.089,289,118,1,0,0
9038,UPI11697169,Bank C,3151.45,2026-03-04 06:54:00,11016,31657,mobile,PhonePe,Delhi,6,0,0,0.335,446,116,0,2,0
9146,UPI22699732,Bank C,5070.32,2026-01-21 08:11:00,23104,38044,web,PhonePe,Bangalore,8,0,0,0.159,233,353,0,0,0
4448,UPI25452419,Bank B,6169.6,2025-12-23 03:17:00,13487,35026,mobile,PhonePe,Chennai,3,0,1,0.259,590,202,0,1,1
11020,UPI39630489,Bank C,2059.09,2026-03-24 22:52:00,20137,35483,mobile,PhonePe,Hyderabad,22,0,1,0.275,73,253,1,0,0
6744,UPI42356876,Bank B,2574.19,2025-11-04 12:42:00,19051,25131,mobile,BHIM,Chennai,12,0,0,0.207,270,318,0,0,0
7503,UPI28722918,Bank B,8237.78,2025-11-20 09:03:00,17973,27873,web,Paytm,Bangalore,9,0,0,0.26,300,468,0,0,0
3101,UPI29827925,Bank A,534.29,2025-12-05 18:56:00,24597,28307,mobile,Paytm,Bangalore,18,0,0,0.346,599,50,0,0,0
3300,UPI69383353,Bank A,2376.35,2026-02-22 11:45:00,13914,29513,web,GPay,Chennai,11,1,0,0.022,415,67,0,0,0
6246,UPI84950959,Bank B,4900.91,2025-12-06 13:07:00,22248,38548,mobile,GPay,Delhi,13,1,0,0.249,1131,208,1,1,0
8293,UPI44009880,Bank C,7949.46,2026-03-09 00:43:00,13341,31269,mobile,PhonePe,Delhi,0,0,1,0.37,1255,56,0,2,0
7567,UPI42309757,Bank B,6414.7,2025-10-27 00:26:00,23013,38185,mobile,GPay,Pune,0,0,1,0.354,248,504,0,2,0
3432,UPI60688685,Bank A,3946.29,2026-02-16 15:14:00,21522,40374,mobile,GPay,Bangalore,15,0,0,0.118,1507,30,1,0,0
7119,UPI23234974,Bank B,1443.48,2026-01-06 20:57:00,13281,37183,mobile,GPay,Mumbai,20,0,0,0.185,512,291,0,0,0
6806,UPI11168616,Bank B,5368.16,2026-01-30 07:29:00,11998,26901,mobile,Paytm,Pune,7,0,0,0.146,305,209,1,1,0
1262,UPI26199909,Bank A,115.46,2026-03-16 10:42:00,24938,34181,mobile,Paytm,Bangalore,10,0,0,0.005,551,319,0,1,0
648,UPI49760108,Bank A,1039.3,2026-01-05 09:04:00,19740,38394,web,GPay,Delhi,9,0,0,0.186,370,136,0,0,0
20,UPI29300414,Bank A,1022.15,2025-12-21 01:40:00,16056,27570,mobile,GPay,Bangalore,1,1,1,0.513,273,287,1,0,1
5609,UPI47403674,Bank B,2554.79,2026-01-21 02:43:00,12333,37489,mobile,PhonePe,Mumbai,2,0,1,0.402,442,630,0,1,1
2146,UPI93136957,Bank A,1513.37,2025-12-19 21:49:00,12264,37295,mobile,PhonePe,Bangalore,21,0,0,0.457,1331,173,0,0,0
6921,UPI78871579,Bank B,4697.78,2025-12-10 17:28:00,21099,27206,mobile,GPay,Delhi,17,0,0,0.554,333,394,0,1,0
5923,UPI38357578,Bank B,10764.53,2026-03-29 19:14:00,19541,34665,mobile,GPay,Bangalore,19,1,0,0.312,68,330,0,0,0
9412,UPI66673998,Bank C,9064.84,2026-02-24 23:42:00,19197,28734,mobile,PhonePe,Delhi,23,0,1,0.42,913,412,0,4,1
2792,UPI73989931,Bank A,116.08,2025-10-29 00:52:00,10438,29578,mobile,Paytm,Delhi,0,0,1,0.045,445,315,0,1,0
4955,UPI45659177,Bank B,3686.86,2025-12-23 17:27:00,12391,38575,mobile,BHIM,Bangalore,17,0,0,0.255,207,47,1,0,0
6728,UPI91836392,Bank B,18321.07,2025-12-04 12:48:00,18224,39090,mobile,Paytm,Mumbai,12,0,0,0.744,152,299,0,3,0
1906,UPI81809664,Bank A,946.18,2025-11-14 01:31:00,11922,39445,mobile,Paytm,Chennai,1,0,1,0.184,311,32,1,0,0
2022,UPI13799252,Bank A,703.59,2026-01-27 18:59:00,18666,32762,mobile,GPay,Chennai,18,0,0,0.366,449,223,0,0,0
5358,UPI31740178,Bank B,2102.56,2025-10-13 20:44:00,11577,29515,web,PhonePe,Chennai,20,0,0,0.32,403,348,0,0,0
3502,UPI21230367,Bank A,682.34,2026-01-24 06:41:00,21281,29363,mobile,GPay,Bangalore,6,1,0,0.568,281,92,1,5,0
1370,UPI89378237,Bank A,2125.53,2026-01-23 05:12:00,19312,28158,mobile,PhonePe,Mumbai,5,0,1,0.495,388,141,1,4,1
4768,UPI23923203,Bank B,7046.09,2026-02-18 15:44:00,18070,34633,mobile,Paytm,Mumbai,15,0,0,0.407,642,413,0,2,0
1369,UPI48858420,Bank A,3518.46,2026-03-23 08:46:00,15728,41859,mobile,Paytm,Bangalore,8,0,0,0.422,371,406,0,1,0
9374,UPI91917785,Bank C,7409.89,2025-10-25 13:16:00,11247,29343,mobile,BHIM,Hyderabad,13,1,0,0.162,558,275,0,1,0
9785,UPI29148527,Bank C,1338.28,2025-10-07 21:01:00,11731,38524,web,BHIM,Delhi,21,0,0,0.052,1648,280,0,0,0
1942,UPI32140076,Bank A,3020.18,2025-11-15 13:45:00,18066,27047,mobile,PhonePe,Mumbai,13,1,0,0.239,1296,282,1,1,0
7589,UPI15634190,Bank B,1298.6,2025-12-04 14:23:00,24466,39757,web,GPay,Chennai,14,0,0,0.668,226,71,1,0,0
1979,UPI36526644,Bank A,3345.86,2025-10-11 06:39:00,11142,34941,mobile,GPay,Bangalore,6,1,0,0.251,543,91,1,0,0
